id,text,sentiment
641403775442362368,b'CINCH YOUR SADDLE is live on Amazon!  Only 99 cents until tomorrow evening.Thank you gift! http://t.co/J5t7LzjquS http://t.co/MOO1hUsmIQ',positive
641509564937076737,b'@auroretrav2014 ((I feel you may have a date with Amazon today!))',positive
641648591279378433,"b'Congratulations to Jessie, for winning the July/August challenge! A $250.00 gift card to Amazon! Great job Jessie!!! http://t.co/GN5ZeuWjD7'",positive
641365273417662465,b'Anyone used @googleexpress? Not sure if $95 a year for next day is worth it. Think Amazon may have more choice. Cool to have option though.',neutral
641303378719543296,"b""Aw man!My pre-ordered Blu-Ray copy from Amazon doesn't get here until the 14th!I should have just gone to the store! https://t.co/86ng9gtUMJ""",negative
641469518846496768,b'@eckoxsoldier For some reason Amazon app store had the update on the 5th or for some reason my mcpe updated to 0.12.1 back on the 5th!!!!!!',neutral
641636086398087170,"b""Can't wait! I'm so happy I can sub on Amazon to see it!  https://t.co/idkKtz2IGQ""",positive
641338441024712705,b'New Release September 9th which is the prequel to Complicated Love Affairs by Yolanda Dumas available on Amazon. http://t.co/wJSUQwE0t1',neutral
641503123119341568,"b""Damnit Amazon! When you say you're going to ship something on the 8th, I expect it to ship on the 8th!""",negative
641198931217547264,"b'AMAZON. This amazing company sells anything available under the sun, including ""Cloud"". Absolute disruption.'",positive
641385971460648960,b'Need S10 but will probably wait until around Black Friday since it would be just $10 in stores and on Amazon.',neutral
641274412629553152,"b""@strawbsoda I just got Amazon prime last night and ordered a new mouse pad, and it's gonna be here TOMORROW woo""",positive
639121032830394368,"b""2 days until #HandofGod arrives on Amazon Prime. We'll have a review for you tomorrow. Until then, here's a trailer: https://t.co/GX2dj7mTUe""",positive
630939756440846337,"b""Ahhhhh I'm getting a turntable tomorrow! Shouts to Amazon Prime one day shipping!""",positive
629750527560142848,b'Anyone seen these? Just stumbled across them on Amazon Prime. looks like I may have just planned out my Friday night. http://t.co/lqQtv9cLOI',positive
633838929767211008,"b'And lemme tell you why my Amazon Prime addiction is real. I COULD go to the store to purchase an umbrella, but Im online. Delivery tomorrow.'",positive
636597885103153152,"b""Im in the mood to watch Next Friday but Netflix don't have it. Let me check on Amazon Prime""",neutral
629984420049592320,"b""Transparent is a good show, recommend it! On Amazon Prime though so if you don't have it you may have to locate another means of watching :P""",positive
641367727270174720,b'Dont be on Amazon Prime at night. Amazon Prime is the new Home Shopping Network.You mess around &amp; have 7 blenders at your door on Thursday.',positive
632436722324783104,"b""This is on Amazon Prime! Can't wait to see it tomorrow!  http://t.co/i2iqRNdF4V""",positive
634738654175342592,b'Did I miss something?  Just placed an order from Amazon Prime with free 2 day delivery and got a guaranteed date of Sunday?!?',positive
641323432186089473,"b'Judging by all the book-sized packages awaiting her arrival tomorrow, our local indie bookshop owner is an Amazon Prime member. #awkward'",positive
633905855797309440,"b""Such a retard! Somehow managed to get another trial for Amazon Prime and I've forgot to cancel it for a 2nd time""",negative
638756190202126336,"b""Ship by region provision may augment Amazon Prime's two day shipping deal: http://t.co/79tuJxhAVw""",neutral
632262593889984512,"b'""Arriving Tuesday"" is decidedly the least Prime my Amazon Prime shipping has ever been. Wha happen?'",negative
630801838544031744,"b""@TADAMZZ Those are some big words, I'm hyped. I'm getting it tomorrow, Amazon Prime is a beautiful thing.""",positive
630556126191325184,"b'@LadayKay @IMFletcher2 If you have Amazon Prime, it may be for you. Best Buy is dropping the cost of the Fire Stick, I hear.'",neutral
640896835234701312,b'The new episode will be up on Friday but you can prepare by watching @Madonna dry her pits for free on Amazon Prime. http://t.co/PqzgM739gp',positive
640278345461141504,"b""Yes that's right @BBC close down your best channel why don't you? You're not meant to be Netflix or Amazon Prime. https://t.co/lGjY1zGkaV""",negative
636712645568163842,b'Finally broke down and got Amazon Prime and the delivery on my 1st purchase as a member is late. @amazon I was expecting better.',negative
636699757231083521,"b""I don't have cable, so I'll catch up with Suits via Amazon Prime tomorrow.""",neutral
629069918315544580,b'Heads up: An important change to Amazon Prime effective August 1 will limit how you can share free P... http://t.co/BndStpoVJq @debtblag',negative
634819130269532160,"b""I like testing Amazon Prime shipping so I don't order shit till 5:00 on a Friday to see if they can get it here by Saturday...""",neutral
631863912976252928,"b""@stephaniepratt Made in reality ordered from Amazon Prime - I'll have it tomorrow !!! Cant wait exciting timesxxxx""",positive
637453598734057472,b'Friday the 13th The Series is on Amazon Prime. See you all Monday',positive
637722386683424768,b'Just had my 1st experience with Amazon Prime. Holy. Crackers. Amazing.',positive
632584620811395073,b'@KingsHillChat love Amazon Prime just placed an order and it will be here by lunchtime tomorrow. Great for impatient shoppers like me.',positive
633839875989590017,"b""Yeah, that's pretty real. Amazon Prime is that crack! Hopefully it won't rain until they deliver it to you. Lol https://t.co/YRzygSrRky""",positive
632985427406913536,"b""I started #TheAmericans on Friday courtesy my vacationing cat-owning neighbors with Amazon Prime. Oops. Uh, I'm not paying Amazon myself.""",neutral
628810212095475712,"b""Trying to watch Any Given Sunday on Amazon Prime and there's big chunks of the film cut out""",negative
632569836049141761,b'Related: spending my Saturday watching the original Man From U.N.C.L.E. on Amazon Prime because HOW HAVE I NOT DONE THIS BEFORE??????',positive
639002332219502592,"b""Traveling just got a bit more pleasant for Amazon Prime subscribers. On Tuesday, the online retail giant announced&amp;nbsp;that it's now""",positive
628885558488637440,"b'On the ball, @Amazon: 2 emails today announcing that Clarkson, Hammond and May are to make a series about cars for Amazon Prime! Who knew?'",positive
636698611867385857,b'@MrsAshRick I used Amazon Prime to get Harper a Pete the Cat shirt :) Wish she could have it in time for the Pete the Cat parade tomorrow.',positive
636084058385195008,"b""I'm a sociologist with an Amazon Prime account; I also eat strawberries in December. I am the problem!""",neutral
632670426725023745,"b'Seeing as you have to be apart of Amazon Prime to watch certain shows, I may have to join to see the rest of The Man in the High Castle.'",neutral
636391115034333185,"b'As he stared at his monitor, the decision to puchase Amazon Prime was suddenly an easy one for Steve Sarkisian https://t.co/pql6rXVmle'",positive
628925899929313280,"b""I have discovered that Bobby's World has unlimited streaming on Amazon Prime. I may or may not be watching it while I'm on the bike.""",positive
636770930019053568,"b'from September 2nd in Japan: Netflix, Amazon Prime Video + Hulu and all the other streaming services already operating. Which one to choose?'",positive
629122242236932096,"b""I'm bummed with Amazon Prime right now. I ordered something and it was supposed to be delivered today, but it wasn't and I leave tomorrow :(""",negative
637222123476533248,b'Aftr network drop Amazon prime streaming deal for 2 more years make the show unsignable for 3rd season by anybdy but amazon.',negative
641284529982959616,"b""@mwVme we've got a 2nd gen roku and really enjoy it. same here with Netflix and Amazon Prime""",positive
632658096150716416,"b""Nice: @BrandRepublic 2nd spot in Amazon Prime's #TV #campaign shows next day delivery coming to rescue of a lame #dog http://t.co/8Blxhg0SV7""",positive
629606784706195456,"b'Amazon Prime summary: great if you order loads of stuff, Sunday delivery, home essentials with Now. Prime video is a nice bonus.'",positive
629541944063074305,b'@DailyJulianne But if I need a power adaptor that may be my next Amazon Prime buy tomorrow...tbh the luggage alone was stressful enough.',positive
635867899173957634,b'*counts down the days until October 6th and blesses Amazon Prime shipping* @JillShalvis',positive
639067023054651392,"b'If you are a frequent flier, you may want to finally get that Amazon Prime membership... http://t.co/eHXGq4I85B via @UPROXX #Flying #Amazon'",positive
639228849704804352,b'Grocery delivery services Instacart and Amazon Prime Now to the test in this Does it Work Wednesday: http://t.co/530E2CKNZ1',positive
635106856612925440,b'Making sure I get the most use out of my Amazon Prime account is my Saturday morning ritual.',positive
635669962074554368,"b""Yeah, I know it's Sunday delivery &amp; whatnot - and who else does that?! - but my Amazon Prime package is 3 and a half hours late... So far...""",negative
633679857331908608,"b""If you haven't seen @iambigbirdmovie from my husband @chadnwalker, catch it on Amazon Prime starting Sept 5th! http://t.co/gjOyPozJZT""",positive
629747510442098689,b'I just cried at the Amazon Prime advert with the boy in the Superman outfit. Wild Friday night',neutral
638209440785805312,b'Tonight I spent 20 minutes looking for someone with Amazon Prime so I could order a Ouija board for Friday without my mom finding out #adult',positive
631808336032366592,b'Just in time since we are almost done with the Justified Series on Amazon Prime.  &lt;g&gt; https://t.co/P2mV963TuA',positive
633021033281388544,"b""The ONE time we want to use the Amazon Prime streaming and it's down... grrr ruined my Sunday night! @AmazonUK""",negative
635230466329681920,b'Just got my The Great Unknown  download Free on Amazon Prime! Sounds great!!! @ThisIsRobThomas it  just may be my new favorite CD!',positive
636303625938075648,b'Amazon Prime now delivers alcohol to fuel your drunk online shopping: http://t.co/iYwzcSkJB5 said on Tuesday it... http://t.co/xyIpzYvwye',neutral
630949831817605120,"b'@BaltanII Risers will help for sure I think, just got a couple sets from Amazon Prime due tomorrow to see if I like them or go elsewhere'",positive
637209631027261441,b'Treat yourself to TabletTV this Bank Holiday. Order today with Amazon Prime and you could have it tomorrow. http://t.co/WrSnRzLWI2',positive
636702823577612288,"b'@HurricaneDana If you have Amazon Prime, you can stream the first 2 seasons. I was hooked 1/2 way through the 1st ep.'",positive
638013081818415104,b'I just found Quest for Camelot on Amazon Prime. My Sunday afternoon is complete',positive
632911254957350912,b'Ordered pair of cardboard cutters Friday on Amazon Prime arrived at my house at 3:32 this morning. I trust the drivers are getting paid well',positive
639789494120677377,b'@darthgm a) I only just now found out about Force Friday what the hell.\nb) Amazon Prime those blasters.',neutral
631954824100102144,"b""I'm kind of confused why my Amazon Prime stuff that shipped today isn't coming until the 19th-24th. That's certainly not two days.""",negative
637039838580113408,"b""When you're sick of waiting for a book to come in from BN so you ask your husband to order it via Amazon Prime. Yup. Getting it Saturday.""",positive
636956939008786433,b'Ordered some stuff off Amazon for the stream! should be here Saturday because of my free Amazon Prime trial that expires tomorrow.',positive
632005394106331136,"b""@beyonseh I have Amazon Prime which is supposed to be like 2-Day shipping but it says mine won't be here till next Tuesday :/""",neutral
634134662621691904,"b'Great, my cables have now been bumped from being delivered today to friday. Thanks Amazon Prime, really feeling the worth here.'",negative
639679594757533696,b'@Lizzlie WHSmith I think? Or an Amazon Prime account would get it there by tomorrow',neutral
636904941328728064,b'Sneaky Pete on Amazon Prime! Loved the 1st episode! #sneakypete https://t.co/uUuZac3g64',positive
640446365731057664,b'Amazon Prime deliver on a Sunday...just saying...',positive
622089230450327552,b'Amazon Prime Day: Worst Sale Ever or Huge Success? - It was dubbed the next best thing to Black Friday. It caused ... http://t.co/s3l9P6xD04',neutral
